objectID,isHighlight,accessionNumber,isPublicDomain,primaryImage,primaryImageSmall,additionalImages/0,additionalImages/1,additionalImages/2,constituents/0,department,objectName,title,culture,period,dynasty,reign,portfolio,artistRole,artistPrefix,artistDisplayName,artistDisplayBio,artistSuffix,artistAlphaSort,artistNationality,artistBeginDate,artistEndDate,objectDate,objectBeginDate,objectEndDate,medium,dimensions,creditLine,geographyType,city,state,county,country,region,subregion,locale,locus,excavation,river,classification,rightsAndReproduction,linkResource,metadataDate,repository,objectURL,tags/0,constituents/0/role,constituents/0/name,tags/1,tags/2,tags/3,tags/4,additionalImages/3,additionalImages/4,additionalImages/5,additionalImages/6,constituents/1/role,constituents/1/name,constituents/2/role,constituents/2/name,constituents/3/role,constituents/3/name,tags/5,additionalImages/7,additionalImages/8,additionalImages/9,additionalImages/10,additionalImages/11,additionalImages/12,additionalImages/13,additionalImages/14,additionalImages/15,additionalImages/16,tags/6,tags/7,tags/8,tags/9,tags/10,additionalImages/17,additionalImages/18,additionalImages/19,additionalImages/20,additionalImages/21,additionalImages/22,additionalImages/23,additionalImages/24,additionalImages/25,additionalImages/26,additionalImages/27,additionalImages/28,additionalImages/29,additionalImages/30,additionalImages/31,additionalImages/32,additionalImages/33,additionalImages/34,additionalImages/35,additionalImages/36,tags/11,tags/12,additionalImages/37,additionalImages/38,additionalImages/39,additionalImages/40,additionalImages/41,additionalImages/42,additionalImages/43,constituents/4/role,constituents/4/name,tags/13,tags/14,tags/15,additionalImages/44,additionalImages/45,additionalImages/46,additionalImages/47,additionalImages/48,additionalImages/49,additionalImages/50,additionalImages/51,additionalImages/52,additionalImages/53,additionalImages/54,additionalImages/55,constituents/5/role,constituents/5/name,constituents/6/role,constituents/6/name,constituents/7/role,constituents/7/name,constituents/8/role,constituents/8/name,constituents/9/role,constituents/9/name,constituents/10/role,constituents/10/name,additionalImages/56,additionalImages/57,additionalImages/58,additionalImages/59,additionalImages/60,additionalImages/61,additionalImages/62,additionalImages/63,additionalImages/64,additionalImages/65,additionalImages/66,additionalImages/67,additionalImages/68,tags/16,tags/17
392738,false,59.533.965,true,https://images.metmuseum.org/CRDImages/dp/original/DP873891.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP873891.jpg,,,,,Drawings and Prints,Print,Miseries of London: Going out to Dinner,,,,,Miseries of London,Artist,,Thomas Rowlandson,"British, London 1757–1827 London",,"Rowlandson, Thomas",British,1757,1827,"February 1, 1807",1807,1807,Hand-colored etching,Sheet: 10 3/16 x 14 1/16 in. (25.9 x 35.7 cm),"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1956",,,,,,,,,,,,Prints,,,2019-05-08T15:15:06.773Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/392738,Men,Artist,Thomas Rowlandson,Women,Dogs,Horses,Carriages,,,,,Publisher,"Rudolph Ackermann, London",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405239,false,32.35(8),true,https://images.metmuseum.org/CRDImages/dp/original/DP827171.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP827171.jpg,,,,,Drawings and Prints,Print,"Marriage A-la-Mode, Plate I",,,,,,Engraver,,Gérard Jean-Baptiste Scotin,"French, Paris 1698–after 1755",,"Scotin, Gérard Jean-Baptiste",French,1698,1755,"April 1, 1745",1745,1745,Etching and engraving; fourth state of five,Sheet: 15 3/16 x 18 5/16 in. (38.5 x 46.5 cm),"Harris Brisbane Dick Fund, 1932",,,,,,,,,,,,Prints,,,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/405239,Interiors,Engraver,Gérard Jean-Baptiste Scotin,Men,Women,Dogs,,,,,,Artist,After William Hogarth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406315,false,91.1.108,true,https://images.metmuseum.org/CRDImages/dp/original/DP827179.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP827179.jpg,https://images.metmuseum.org/CRDImages/dp/original/MM28719.jpg,,,,Drawings and Prints,Print,"Marriage A-la-Mode, Plate II",,,,,,Engraver,,Bernard Baron,"French, Paris 1696–1762 London",,"Baron, Bernard",French,1696,1762,April 1745,1745,1745,Etching and engraving; fourth state of four,Plate: 15 1/4 x 18 1/2 in. (38.7 x 47 cm),"Gift of Sarah Lazarus, 1891",,,,,,,,,,,,Prints,,,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/406315,Fireplaces,Engraver,Bernard Baron,Interiors,Men,Women,Music,,,,,Artist,After William Hogarth,,,,,Violins,,,,,,,,,,,Dogs,Marriage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406309,false,91.1.112,true,https://images.metmuseum.org/CRDImages/dp/original/DP827174.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP827174.jpg,,,,,Drawings and Prints,Print,"Marriage A-la-Mode, Plate VI",,,,,,Engraver,,"Simon Francis Ravenet, the elder","French, 1706–1774",,"Ravenet, Simon Francis the elder",French,1706,1774,April1745,1745,1745,Engraving; third state of three,Plate: 15 3/16 x 18 3/8 in. (38.6 x 46.7 cm),"Gift of Sarah Lazarus, 1891",,,,,,,,,,,,Prints,,,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/406309,Interiors,Engraver,"Simon Francis Ravenet, the elder",Sadness,Infants,Men,Women,,,,,Artist,After William Hogarth,,,,,Dogs,,,,,,,,,,,Death,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
789256,false,59.533.1642(10),true,https://images.metmuseum.org/CRDImages/dp/original/DP884148.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP884148.jpg,,,,,Drawings and Prints,Print,"Quae Genus, in the Service of Sr. Jeffery Gourmand, from ""The History of Johnny Quae Genus, The Little Foundling of the Late Doctor Syntax""",,,,,"""The History of Johnny Quae Genus, The Little Foundling of the Late Doctor Syntax""",Artist,,Thomas Rowlandson,"British, London 1757–1827 London",,"Rowlandson, Thomas",,1757,1827,"August 1, 1821",1821,1821,Hand-colored etching and aquatint,Sheet: 5 7/16 × 8 3/4 in. (13.8 × 22.2 cm),"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1959",,,,,,,,,,,,Prints,,,2019-02-24T03:00:47.23Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/789256,Satire,Artist,Thomas Rowlandson,Interiors,Men,Women,Dogs,,,,,Author,William Combe,Printer,Letterpress by J. Diggens,Publisher,"Rudolph Ackermann, London",Dining,,,,,,,,,,,Drinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
789255,false,59.533.1642(9),true,https://images.metmuseum.org/CRDImages/dp/original/DP884147.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP884147.jpg,,,,,Drawings and Prints,Print,"Quae Genus, in the Sports of the Kitchen, from ""The History of Johnny Quae Genus, The Little Foundling of the Late Doctor Syntax""",,,,,"""The History of Johnny Quae Genus, The Little Foundling of the Late Doctor Syntax""",Artist,,Thomas Rowlandson,"British, London 1757–1827 London",,"Rowlandson, Thomas",,1757,1827,"August 1, 1821",1821,1821,Hand-colored etching and aquatint,Sheet: 5 1/2 × 8 3/4 in. (14 × 22.3 cm),"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1959",,,,,,,,,,,,Prints,,,2019-02-24T03:00:47.23Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/789255,Satire,Artist,Thomas Rowlandson,Kitchens,Men,Women,Dancing,,,,,Author,William Combe,Printer,Letterpress by J. Diggens,Publisher,"Rudolph Ackermann, London",Dogs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
789259,false,59.533.1642(13),true,https://images.metmuseum.org/CRDImages/dp/original/DP884151.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP884151.jpg,,,,,Drawings and Prints,Print,"Quae Genus Attends on a Sporting Finale, from ""The History of Johnny Quae Genus, The Little Foundling of the Late Doctor Syntax""",,,,,"""The History of Johnny Quae Genus, The Little Foundling of the Late Doctor Syntax""",Artist,,Thomas Rowlandson,"British, London 1757–1827 London",,"Rowlandson, Thomas",,1757,1827,"December 1, 1821",1821,1821,Hand-colored etching and aquatint,Sheet: 5 1/2 × 8 3/4 in. (14 × 22.3 cm),"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1959",,,,,,,,,,,,Prints,,,2019-03-21T03:00:46.84Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/789259,Satire,Artist,Thomas Rowlandson,Men,Dogs,Sleeping,,,,,,Author,William Combe,Printer,Letterpress by J. Diggens,Publisher,"Rudolph Ackermann, London",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
789250,false,59.533.1642(4),true,https://images.metmuseum.org/CRDImages/dp/original/DP884142.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP884142.jpg,,,,,Drawings and Prints,Print,"Quae Genus Reading to Sir Jeffery Gourmand, from ""The History of Johnny Quae Genus, The Little Foundling of the Late Doctor Syntax""",,,,,"""The History of Johnny Quae Genus, The Little Foundling of the Late Doctor Syntax""",Artist,,Thomas Rowlandson,"British, London 1757–1827 London",,"Rowlandson, Thomas",,1757,1827,"March 1, 1822",1822,1822,Hand-colored etching and aquatint,Sheet: 5 1/2 × 8 3/4 in. (14 × 22.3 cm),"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1959",,,,,,,,,,,,Prints,,,2019-09-09T03:00:47.307Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/789250,Interiors,Artist,Thomas Rowlandson,Men,Dogs,,,,,,,Author,William Combe,Printer,Letterpress by J. Diggens,Publisher,"Rudolph Ackermann, London",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
789253,false,59.533.1642(7),true,https://images.metmuseum.org/CRDImages/dp/original/DP884145.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP884145.jpg,,,,,Drawings and Prints,Print,"Quae Genus at a Sheep-shearing, from ""The History of Johnny Quae Genus, The Little Foundling of the Late Doctor Syntax""",,,,,"""The History of Johnny Quae Genus, The Little Foundling of the Late Doctor Syntax""",Artist,,Thomas Rowlandson,"British, London 1757–1827 London",,"Rowlandson, Thomas",,1757,1827,"February 1, 1822",1822,1822,Hand-colored etching and aquatint,Sheet: 5 3/8 × 8 3/4 in. (13.7 × 22.3 cm),"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1959",,,,,,,,,,,,Prints,,,2019-09-09T03:00:47.307Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/789253,Men,Artist,Thomas Rowlandson,Women,Dancing,Dogs,,,,,,Author,William Combe,Printer,Letterpress by J. Diggens,Publisher,"Rudolph Ackermann, London",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
789261,false,59.533.1642(15),true,https://images.metmuseum.org/CRDImages/dp/original/DP884153.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP884153.jpg,,,,,Drawings and Prints,Print,"Quae Genus & The Money Lenders, from ""The History of Johnny Quae Genus, The Little Foundling of the Late Doctor Syntax""",,,,,"""The History of Johnny Quae Genus, The Little Foundling of the Late Doctor Syntax""",Artist,,Thomas Rowlandson,"British, London 1757–1827 London",,"Rowlandson, Thomas",,1757,1827,"September 1, 1821",1821,1821,Hand-colored etching and aquatint,Sheet: 5 1/2 × 8 7/8 in. (14 × 22.5 cm),"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1959",,,,,,,,,,,,Prints,,,2019-09-09T03:00:47.307Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/789261,Men,Artist,Thomas Rowlandson,Dogs,,,,,,,,Author,William Combe,Printer,Letterpress by J. Diggens,Publisher,"Rudolph Ackermann, London",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
789262,false,59.533.1642(16),true,https://images.metmuseum.org/CRDImages/dp/original/DP884154.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP884154.jpg,,,,,Drawings and Prints,Print,"Quae Genus Officiating at a Gaming House, from ""The History of Johnny Quae Genus, The Little Foundling of the Late Doctor Syntax""",,,,,"""The History of Johnny Quae Genus, The Little Foundling of the Late Doctor Syntax""",Artist,,Thomas Rowlandson,"British, London 1757–1827 London",,"Rowlandson, Thomas",,1757,1827,"November 1, 1821",1821,1821,Hand-colored etching and aquatint,Sheet: 5 1/2 × 8 3/4 in. (14 × 22.3 cm),"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1959",,,,,,,,,,,,Prints,,,2019-02-24T03:00:47.23Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/789262,Satire,Artist,Thomas Rowlandson,Men,Gambling,Dogs,,,,,,Author,William Combe,Printer,Letterpress by J. Diggens,Publisher,"Rudolph Ackermann, London",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
789264,false,59.533.1642(18),true,https://images.metmuseum.org/CRDImages/dp/original/DP884156.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP884156.jpg,,,,,Drawings and Prints,Print,"Quae Genus Gives a Grand Party, from ""The History of Johnny Quae Genus, The Little Foundling of the Late Doctor Syntax""",,,,,"""The History of Johnny Quae Genus, The Little Foundling of the Late Doctor Syntax""",Artist,,Thomas Rowlandson,"British, London 1757–1827 London",,"Rowlandson, Thomas",,1757,1827,"February 1, 1822",1822,1822,Hand-colored etching and aquatint,Sheet: 5 7/16 × 8 7/8 in. (13.8 × 22.5 cm),"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1959",,,,,,,,,,,,Prints,,,2019-09-09T03:00:47.307Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/789264,Interiors,Artist,Thomas Rowlandson,Men,Women,Dogs,,,,,,Author,William Combe,Printer,Letterpress by J. Diggens,Publisher,"Rudolph Ackermann, London",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
789266,false,59.533.1642(20),true,https://images.metmuseum.org/CRDImages/dp/original/DP884158.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP884158.jpg,,,,,Drawings and Prints,Print,"Quae Genus Committed, with a Riotous Dancing Party, to the Watch-House, from ""The History of Johnny Quae Genus, The Little Foundling of the Late Doctor Syntax""",,,,,"""The History of Johnny Quae Genus, The Little Foundling of the Late Doctor Syntax""",Artist,,Thomas Rowlandson,"British, London 1757–1827 London",,"Rowlandson, Thomas",,1757,1827,"November 1, 1821",1821,1821,Hand-colored etching and aquatint,Sheet: 5 3/8 × 8 5/8 in. (13.7 × 21.9 cm),"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1959",,,,,,,,,,,,Prints,,,2019-09-09T03:00:47.307Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/789266,Men,Artist,Thomas Rowlandson,Women,Dogs,,,,,,,Author,William Combe,Printer,Letterpress by J. Diggens,Publisher,"Rudolph Ackermann, London",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
789265,false,59.533.1642(19),true,https://images.metmuseum.org/CRDImages/dp/original/DP884157.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP884157.jpg,,,,,Drawings and Prints,Print,"Quae Genus, Interrupts a Tête à Tête, from ""The History of Johnny Quae Genus, The Little Foundling of the Late Doctor Syntax""",,,,,"""The History of Johnny Quae Genus, The Little Foundling of the Late Doctor Syntax""",Artist,,Thomas Rowlandson,"British, London 1757–1827 London",,"Rowlandson, Thomas",,1757,1827,"January 1, 1822",1822,1822,Hand-colored etching and aquatint,Sheet: 5 7/16 × 8 3/4 in. (13.8 × 22.2 cm),"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1959",,,,,,,,,,,,Prints,,,2019-09-09T03:00:47.307Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/789265,Men,Artist,Thomas Rowlandson,Women,Cats,Dogs,,,,,,Author,William Combe,Printer,Letterpress by J. Diggens,Publisher,"Rudolph Ackermann, London",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339749,false,59.23.74,true,https://images.metmuseum.org/CRDImages/dp/original/DP808364.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP808364.jpg,https://images.metmuseum.org/CRDImages/dp/original/59.23.74.jpg,,,,Drawings and Prints,Drawing,The Flower Girl (La Petite Marchande de Fleurs),,,,,,Artist,,Antoine Louis François Sergent Marceau,"French, Chartres 1751–1847 Nice",,"Sergent Marceau, Antoine Louis François",French,1751,1847,n.d.,1765,1847,Watercolor on paper,10 7/8 x 8 in. (27.6 x 20.4 cm.),"Bequest of Alexandrine Sinsheimer, 1958",,,,,,,,,,,,Drawings,,,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/339749,Girls,Artist,Antoine Louis François Sergent Marceau,Dogs,Donkeys,Flowers,Musicians,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337861,false,1974.356.49,true,https://images.metmuseum.org/CRDImages/dp/original/DP807760.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP807760.jpg,https://images.metmuseum.org/CRDImages/dp/original/1974.356.49.jpg,,,,Drawings and Prints,Drawing,The Wager Won,,,,,,Artist,,Jean Michel Moreau the Younger,"French, Paris 1741–1814 Paris",,"Moreau, Jean Michel, the Younger",French,1741,1814,1778,1778,1778,"Pen and brown ink, brown wash, over traces of graphite",10 1/2 x 8 11/16 in.  (26.7 x 22 cm),"Bequest of Emma A. Sheafer, The Lesley and Emma Sheafer Collection, 1974",Made in,,,,France,,,,,,,Drawings,,,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/337861,Birds,Artist,Jean Michel Moreau the Younger,Balconies,Men,Women,Dogs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341553,false,59.23.21,true,https://images.metmuseum.org/CRDImages/dp/original/DP800976.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP800976.jpg,,,,,Drawings and Prints,Drawing,Mrs. Robinson as Perdita,,,,,,Artist,,Richard Cosway,"British, Oakford, Devon 1742–1821 London",,"Cosway, Richard",British,1742,1821,ca. 1779,1774,1784,"Graphite, blue chalk, and watercolor, with touches of gouache",oval sheet: 7 13/16 x 6 in. (19.9 x 15.3 cm),"Bequest of Alexandrine Sinsheimer, 1958",,,,,,,,,,,,Drawings,,,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/341553,Parks,Artist,Richard Cosway,Women,Dogs,Trees,Actors,,,,,Sitter,"Mary ""Perdita"" Robinson",Subject,William Shakespeare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348119,false,1975.131.163,true,https://images.metmuseum.org/CRDImages/dp/original/DP800668.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP800668.jpg,,,,,Drawings and Prints,Drawing,"House among Trees, at Right Man and Dog on a Footbridge",,,,,,Artist,,Jacob van Ruisdael,"Dutch, Haarlem 1628/29–1682 Amsterdam",,"Ruisdael, Jacob van",Dutch,1628,1682,17th century,1640,1682,Black chalk,sheet: 5 3/8 x 7 3/16 in. (13.6 x 18.2 cm),"Bequest of Harry G. Sperling, 1971",,,,,,,,,,,,Drawings,,,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/348119,Houses,Artist,Jacob van Ruisdael,Men,Dogs,Trees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336511,false,1982.93.1,true,https://images.metmuseum.org/CRDImages/dp/original/DP805718.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP805718.jpg,https://images.metmuseum.org/CRDImages/dp/original/1982.93.1.jpg,,,,Drawings and Prints,Drawing,The Martyrdom of St. Andrew,,,,,,Artist,,Michel Corneille the Younger,"French, Paris 1642–1708 Paris",,"Corneille, Michele, the Younger",French,1642,1708,,1660,1710,"Pen and brown ink, brown wash, heightened with white, over black chalk",12 1/4 x 8 1/16 in.  (31.1 x 20.4 cm),"Harry G. Sperling Fund, 1982",,,,,,,,,,,,Drawings,,,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/336511,Men,Artist,Michel Corneille the Younger,Dogs,Angels,Saints,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338925,false,11.66.12,true,https://images.metmuseum.org/CRDImages/dp/original/DP810102.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP810102.jpg,https://images.metmuseum.org/CRDImages/dp/original/11.66.12.jpg,,,,Drawings and Prints,Drawing,Bullbaiting in a Venetian Piazza,,,,,,Artist,,Francesco Guardi,"Italian, Venice 1712–1793 Venice",,"Guardi, Francesco",Italian,1712,1793,1712–93,1712,1793,Pen and brown ink,5 7/16 x 13 1/8in. (13.8 x 33.4cm),"Rogers Fund, 1911",,,,,,,,,,,,Drawings,,,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/338925,Human Figures,Artist,Francesco Guardi,Bulls,Dogs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392754,false,59.533.1172,true,https://images.metmuseum.org/CRDImages/dp/original/DP873955.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP873955.jpg,,,,,Drawings and Prints,Print,Horrid Visions of Nappy Napp'd at Last,,,,,,Artist,,Thomas Rowlandson,"British, London 1757–1827 London",,"Rowlandson, Thomas",British,1757,1827,"August 23, 1808",1808,1808,Hand-colored etching,"Sheet: 10 3/8 in. × 14 in. (26.3 × 35.6 cm)
Plate: 9 5/8 × 13 9/16 in. (24.5 × 34.5 cm)","The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1959",,,,,,,,,,,,Prints,,,2019-02-24T03:00:47.23Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/392754,Eagles,Artist,Thomas Rowlandson,Satire,Napoleon I,Politics,Men,,,,,Artist,After George Moutard Woodward,Publisher,Thomas Tegg,,,Dogs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392786,false,59.533.1565,true,https://images.metmuseum.org/CRDImages/dp/original/DP884004.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP884004.jpg,,,,,Drawings and Prints,Print,"Coming in at the Death of the Corsican Fox, Scene the Last",,,,,,Artist,,Thomas Rowlandson,"British, London 1757–1827 London",,"Rowlandson, Thomas",British,1757,1827,"April 12, 1814",1814,1814,Hand-colored etching,"Plate: 9 3/4 × 13 7/8 in. (24.8 × 35.2 cm)
Sheet: 10 3/16 × 14 1/8 in. (25.8 × 35.8 cm)","The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1959",,,,,,,,,,,,Prints,,,2019-02-21T03:00:46.757Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/392786,Satire,Artist,Thomas Rowlandson,Napoleon I,Men,Dogs,Horses,,,,,Publisher,"Rudolph Ackermann, London",Subject,Napoléon Bonaparte,,,Politics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393211,false,17.50.17-46,true,https://images.metmuseum.org/CRDImages/dp/original/DP816375.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP816375.jpg,,,,,Drawings and Prints,Print,Noah letting the animals into the ark,,,,,,Artist,,Giovanni Benedetto Castiglione (Il Grechetto),"Italian, Genoa 1609–1664 Mantua",,"Castiglione, Giovanni Benedetto (Il Grechetto)",Italian,1609,1664,ca. 1630,1625,1635,Etching,sheet: 5 1/4 x 3 3/4 in. (13.3 x 9.5 cm),"Purchase, Joseph Pulitzer Bequest, 1917",,,,,,,,,,,,Prints,,,2019-08-22T03:00:43.77Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/393211,Cows,Artist,Giovanni Benedetto Castiglione (Il Grechetto),Dogs,Sheep,Noah,Animals,,,,,,,,,,,Men,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
